label,oracle_cloud_infrastructure_foundations_associate,aws_certified_cloud_practitioner,aws_certified_solutions_architect_-_associate1,aws_cloud_practitioner,mta_security_fundamentals,mta_python,google_cloud_certified_associate_cloud_engineer,mta_java,microsoft_azure_fundamentals,junipernetworksjnciajunosjn0103certifiedassociate,mta49,thub,owl_coder,hero_vired,both,photoshop,unreal_engine,react_js,bootstrap,cloud,python,java_script,express_js,c++,sql,maya,blender,css,c#,c
dxc,0,0,0,0,0,0,0,0,0,0,0,48,62,54,0,0,0,0,62,0,0,0,0,69,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,59,0,0,65,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,60,49,0,0,0,0,0,43,0,0,0,0,38,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,31,34,0,0,43,47,0,0,0,0,0,0,0,0,0,58,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,54,0,0,0,0,45,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,57,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,57,0,50,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,65,0,0,0,0,0,0,0,0,0,56,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,69,80,0,0,0,69,0,0,0,0,0,0,0,0,0,78,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,74,0,0,83,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,88,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,89,0,85,0,0,0,86,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,83,65,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,62
dxc,0,0,0,0,0,0,0,0,0,0,0,77,82,0,0,0,0,0,85,68,83,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,84,82,0,0,0,0,85,82,0,0,0,0,93,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,85,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,76,69,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,64,0,0,0,0,75,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,78,0,0,0,74,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,54,0,0,0,0,0,0,0,0,37,0
dxc,0,0,0,0,0,0,0,0,0,0,0,29,35,0,0,0,29,0,0,0,0,0,0,0,0,0,24,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,31,30,0,0,0,0,0,21,0,0,0,0,0,0,0,0,23,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,32,25,0,0,32,44,0,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,39,0,0,0,0,0,0,0,0,0,34,25,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,31,0,0,31,0,33,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,44,56,0,40,0,0,0,0,0,0,0,0,0,50,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,53,0,48,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,42,0,0,0,0,43,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,38,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,53,0,0,0,0,0,0,0,0,0,40,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,3,0,0,0,11,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,16,0,0,25,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,51,0,0,0,0,40,0,0,0,51,37,0
dxc,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,48,58,51,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,42,33,0,0,0,0,28,35,0,0,0,0,31,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,12,0,9,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,34,0,0,0,0,43,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,28,40,0,0,0,0,0,0,57,0,0,0,0,53,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,77,0,0,0,0,0,0,0,0,0,79,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,89,0,0,0,0,0,0,0,0,0,77,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,86,81,0,0,0,77,0,0,0,0,75,0,85,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,76,0,0,0,0,0,0,0,0,71,76,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,93,0,0,84,83,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,82,0,87,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,84,0,80,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,77,61,0,0,0,0,0,0,0,0,50,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,33,36,0,0,0,0,33,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,29,0,0,0,0,0,0,0,0,0,29,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,49,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,53,0,0,0,44,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,60,52,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,41,43,0,28,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,45,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,38,0,0,36,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,34,37,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,19,0,0,0,0,16,0,0,0,0,0,0,6
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,15,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,30,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,33,0,24,0,20,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
dxc,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,0,0,1,0,0,0,9,0,0,0,19,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,15,29,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,4,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,17
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,21,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,33,29,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,31,0,35,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,46,0,0,0,0,57,47,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,44,0,0,0,0,52,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,62,52,49,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,68,59,0,0,0,0,59,0,0,0,0,45,35,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
dxc,0,0,0,0,0,0,0,0,0,0,0,38,53,0,0,0,59,0,0,0,0,0,0,0,0,47,49,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,67,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,78,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,90,84,77,82,0,64,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,86,85,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,87,75,0,0,0,0,84,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,66,0,0,55,0,0,0,67,0,0,0,57,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,43,30,0,0,0,0,0,0,37,30,17,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,22,0,8,0,15,0,4,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18,14,17,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,43,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,35,25,12,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,24,30,0,0,31,0,0,0,0,0,0,0,0,0,0,22,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,20,21,0,0,33,0,0,0,0,0,0,0,0,0,32,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,6,0,0,17,0,0,0,22,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,29,32,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,22,37,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,32,24,0,0,0,0,0,32,0,48,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,75,0,0,0,0,0,0,0,0,89,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,73,62,69,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,90,0,0,0,0,0,90,0,0,78,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,76,87,89,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,95,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,91,0,0,0,0,0,81
dxc,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,65,58,0,0,0,0,51,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,49,42,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,0,0,4,0,14,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,31,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,44,47,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,50,53,0,0,64,62,0,0,0,0,0,0,0,0,0,67,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,74,0,63,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,71,81,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,86,86,0,0,0,0,72,53,0,0,0,0,50,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,42
dxc,0,0,0,0,0,0,0,0,0,0,0,55,70,0,0,0,0,0,0,0,0,58,0,0,67,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,62,52,0,0,0,0,0,0,57,0,0,0,60,0,0,0,0,0,52
dxc,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,47,0,0,53,60,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,67,0,0,0,0,51,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,70,0,0,77,0,0,0,88,0,0,0,81,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,87,95,0,0,0,0,85,0,0,93,0,85,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,94,0,0,0,0,0,93,0,0,85,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,67,0,0,0,0,0,0,0,0,0,57,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
dxc,0,0,0,0,0,0,0,0,0,0,0,60,73,0,0,0,0,0,72,82,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,74,0,0,63,0,0,0,52,0,0,0,60,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,48,34,27,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,21,0,30,0,0,0,0,0,0,0,0,15,0
dxc,0,0,0,0,0,0,0,0,0,0,0,10,28,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,32,26,0,0,0,0,0,0,0,0,0,0,39
dxc,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,43,0,0,0,0,0,0,0,0,0,37,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,65,0,0,0,57,0,0,0,59,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,73,62,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,40,34,0,0,33,0,0,0,0,0,0,0,0,0,14,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,12,0,0,0,0,19,0,0,0,3,6,0
dxc,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,21,0,0,0,0,0,0,27,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,14,22,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,19,7,1,0,0,0,0,0,0,21,0,13,0,9,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,21,21,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,22,22,15,0,0,0,25,0,0,0,0,0,17,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,13,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,8,0,15,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
dxc,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,11,3,0
dxc,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0
efftronics,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
embeautomations,0,8,0,21,0,0,0,0,0,0,0,13,30,0,0,25,0,0,10,0,0,0,30,0,0,0,24,0,0,0
embeautomations,0,0,0,0,0,36,0,0,0,0,0,32,43,58,0,76,89,0,0,0,0,0,0,0,0,0,0,0,0,0
embeautomations,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,70,0,68,0,0,0,0,0
embeautomations,50,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,51,62,0,0,0,43,43,0,0,0,0,0,0
embeautomations,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
embeautomations,0,0,0,0,0,0,0,0,0,0,0,0,30,23,0,0,0,0,20,0,0,0,18,0,0,17,20,0,0,0
embeautomations,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,19,0,0,26,0,0,0,0,0
epirocminingindia,20,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,21,26,0,0,0,0,23,0,0,0,0,0,0
evertzindia,14,23,22,26,27,9,13,20,22,10,10,11,8,14,7,17,24,20,9,10,12,19,18,38,39,46,53,58,46,59
evertzindia,70,83,81,69,66,60,52,44,46,53,60,56,41,53,47,52,49,56,41,30,24,39,45,43,32,27,15,24,9,21
evertzindia,27,17,11,10,13,12,21,6,13,4,10,5,12,5,6,6,1,15,5,4,5,2,1,6,14,13,17,16,9,9
evertzindia,5,10,22,22,22,34,23,38,34,43,55,41,41,26,38,46,45,44,52,50,59,45,61,62,75,78,80,68,76,85
exoticlearningnirvodaypvtltd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,81,0,0,0,77,0,0,0,85,0,0,0
exoticlearningnirvodaypvtltd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,66,0,54,0,0,0,0,0,0
exoticlearningnirvodaypvtltd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,49,45,0,0,0,0,0,0,0,0,0
exoticlearningnirvodaypvtltd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,38,0,0,32,0,0
extramarks,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,35,0,31,0,0,0,0,0,0,0,0,0
extramarks,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,27,0,0,26,0,15,0,0,0,0,0,0
extramarks,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,24,0,16,0,0,0,0,0,0,0,0,27,0
extramarks,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
extramarks,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,8,0,0,0,0,0,0,0,0,0,0
extramarks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0
extramarks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0
extramarks,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,16,0,17,0,0,0,0,0,0
extramarks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
extramarks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,26,0,0,22,9,0,0,0
extramarks,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,25,0,0,0,30,0,0,0
extramarks,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,9,19,23,0,0,0,0,0,0,0,0,0
extramarks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
extramarks,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,17,16,25,0,0,0,0,0,0,0,0
faceprep,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
